{'axis': 'X', 'long_name': '', 'standard_name': 'longitude', 'units': 'degrees_east'}
-94.99028778076172
{'axis': 'Y', 'long_name': '', 'standard_name': 'latitude', 'units': 'degrees_north'}
-2.50003719329834
start time: 2023-11-04T15:26:30.000000000
end time: 2023-11-04T17:25:30.000000000
'pressure [hPa]','temperature [degC]', 'salinity [g kg-1]'
63.2000,8.7065,34.6487
64.2000,8.7234,34.6474
65.2000,8.6474,34.6489
66.2000,8.5645,34.6548
67.2000,8.4508,34.6453
68.2000,8.3952,34.6409
69.2000,8.2790,34.6327
70.2000,8.1233,34.6266
71.2000,8.0281,34.6221
72.2000,7.9580,34.6179
73.2000,7.9084,34.6153
74.2000,7.7362,34.6084
75.2000,7.6392,34.6145
76.2000,7.5288,34.6170
77.2000,7.4926,34.6155
78.2000,7.4692,34.6198
79.2000,7.3907,34.6170
80.2000,7.4399,34.6191
81.2000,7.3681,34.6232
82.2000,7.2912,34.6227
83.2000,7.2064,34.6171
84.2000,7.1676,34.6201
85.2000,7.1180,34.6192
86.2000,7.1544,34.6228
87.2000,7.1459,34.6270
88.2000,7.1155,34.6311
89.2000,7.1293,34.6391
90.2000,7.1594,34.6378
91.2000,7.1132,34.6375
92.2000,7.0513,34.6310
93.2000,7.0919,34.6259
94.2000,7.0202,34.6244
95.2000,6.9878,34.6202
96.2000,7.0081,34.6267
97.2000,6.8965,34.6289
98.2000,6.8187,34.6287
99.2000,6.7306,34.6279
100.2000,6.6754,34.6284
101.2000,6.6126,34.6296
102.2000,6.6014,34.6309
103.2000,6.5382,34.6306
104.2000,6.4999,34.6294
105.2000,6.4369,34.6286
106.2000,6.3818,34.6261
107.2000,6.3112,34.6275
108.2000,6.1760,34.6304
109.2000,6.1997,34.6362
110.2000,6.0747,34.6408
111.2000,5.9954,34.6453
112.2000,5.9641,34.6462
113.2000,5.8487,34.6453
114.2000,5.8667,34.6476
115.2000,5.7790,34.6460
116.2000,5.7657,34.6484
117.2000,5.7712,34.6527
118.2000,5.7404,34.6516
119.2000,5.6482,34.6514
120.2000,5.5648,34.6494
121.2000,5.4577,34.6465
122.2000,5.3478,34.6476
123.2000,5.2773,34.6480
124.2000,5.2009,34.6504
125.2000,5.1669,34.6475
126.2000,5.0612,34.6415
127.2000,5.0735,34.6393
128.2000,4.9845,34.6329
129.2000,4.9571,34.6320
130.2000,4.9366,34.6312
131.2000,4.8908,34.6324
132.2000,4.8864,34.6388
133.2000,4.8566,34.6387
134.2000,4.8444,34.6356
135.2000,4.7669,34.6416
136.2000,4.7333,34.6437
137.2000,4.6692,34.6505
138.2000,4.5872,34.6508
139.2000,4.5273,34.6490
140.2000,4.4792,34.6485
141.2000,4.4797,34.6463
142.2000,4.4360,34.6514
143.2000,4.4081,34.6529
144.2000,4.3464,34.6556
145.2000,4.3039,34.6585
146.2000,4.3153,34.6612
147.2000,4.2896,34.6630
148.2000,4.3314,34.6629
149.2000,4.2562,34.6610
150.2000,4.2126,34.6651
151.2000,4.1728,34.6672
152.2000,4.1108,34.6672
153.2000,4.1447,34.6676
154.2000,4.0816,34.6633
155.2000,4.0866,34.6664
156.2000,4.0790,34.6720
157.2000,4.0827,34.6770
158.2000,4.0381,34.6805
159.2000,4.0395,34.6812
160.2000,3.9943,34.6860
161.2000,4.0164,34.6838
162.2000,3.9405,34.6840
163.2000,3.9230,34.6872
164.2000,3.8449,34.6872
165.2000,3.8182,34.6850
166.2000,3.7589,34.6846
167.2000,3.7149,34.6803
168.2000,3.6837,34.6843
169.2000,3.6757,34.6865
170.2000,3.6978,34.6877
171.2000,3.7187,34.6928
172.2000,3.7283,34.6911
173.2000,3.7522,34.6895
174.2000,3.7323,34.6855
175.2000,3.7271,34.6859
176.2000,3.6986,34.6883
177.2000,3.6825,34.6885
178.2000,3.6801,34.6904
179.2000,3.6629,34.6921
180.2000,3.6841,34.6887
181.2000,3.6146,34.6899
182.2000,3.6050,34.6911
183.2000,3.5765,34.6926
184.2000,3.5676,34.6972
185.2000,3.5434,34.6964
186.2000,3.4903,34.6956
187.2000,3.4708,34.6980
188.2000,3.4498,34.6977
189.2000,3.4816,34.7021
190.2000,3.4276,34.7007
191.2000,3.4035,34.7038
192.2000,3.3454,34.7064
193.2000,3.3803,34.7058
194.2000,3.3331,34.7048
195.2000,3.3058,34.7053
196.2000,3.2587,34.7041
197.2000,3.2677,34.7072
198.2000,3.2506,34.7054
199.2000,3.2536,34.7048
200.2000,3.2284,34.7039
201.2000,3.2278,34.7016
202.2000,3.2130,34.7038
203.2000,3.2319,34.7011
204.2000,3.2032,34.7006
205.2000,3.1721,34.6989
206.2000,3.1504,34.6972
207.2000,3.0981,34.7006
208.2000,3.0373,34.7021
209.2000,3.0370,34.7003
210.2000,3.0320,34.7006
211.2000,2.9860,34.7011
212.2000,2.9856,34.6987
213.2000,2.9627,34.7022
214.2000,2.9187,34.6988
215.2000,2.8728,34.6973
216.2000,2.8873,34.6997
217.2000,2.8445,34.7016
218.2000,2.8199,34.7017
219.2000,2.8047,34.7003
220.2000,2.7949,34.7004
221.2000,2.7975,34.7009
222.2000,2.7897,34.7036
223.2000,2.7679,34.7047
224.2000,2.7567,34.7024
225.2000,2.7549,34.7027
226.2000,2.7447,34.7016
227.2000,2.7355,34.6998
228.2000,2.6838,34.6984
229.2000,2.6705,34.6987
230.2000,2.6579,34.6983
231.2000,2.6642,34.7006
232.2000,2.6436,34.7039
233.2000,2.6214,34.7015
234.2000,2.6050,34.7020
235.2000,2.6203,34.7042
236.2000,2.5940,34.7044
237.2000,2.5812,34.7048
238.2000,2.5541,34.7024
239.2000,2.5206,34.6991
240.2000,2.4880,34.6995
241.2000,2.4525,34.7018
242.2000,2.4564,34.7007
243.2000,2.4764,34.7017
244.2000,2.4430,34.7019
245.2000,2.4416,34.7047
246.2000,2.4497,34.7063
247.2000,2.4532,34.7057
248.2000,2.4467,34.7053
249.2000,2.4657,34.7046
250.2000,2.4713,34.7062
251.2000,2.4364,34.7049
252.2000,2.4419,34.7021
253.2000,2.4353,34.7016
254.2000,2.4424,34.7038
255.2000,2.4340,34.7053
256.2000,2.4326,34.7061
257.2000,2.4375,34.7060
258.2000,2.4007,34.7036
259.2000,2.3554,34.7037
260.2000,2.3510,34.7046
261.2000,2.3758,34.7034
262.2000,2.3705,34.7025
263.2000,2.3838,34.7019
264.2000,2.4033,34.7021
265.2000,2.3844,34.7008
266.2000,2.3692,34.7000
267.2000,2.3670,34.7008
268.2000,2.3451,34.7007
269.2000,2.3222,34.7019
270.2000,2.2936,34.7014
271.2000,2.2877,34.7011
272.2000,2.2632,34.7006
273.2000,2.2461,34.7005
274.2000,2.2288,34.7006
275.2000,2.2397,34.7027
276.2000,2.2209,34.7023
277.2000,2.2064,34.7009
278.2000,2.1718,34.7010
279.2000,2.1559,34.7006
280.2000,2.1482,34.7015
281.2000,2.1307,34.7018
282.2000,2.1027,34.7029
283.2000,2.0992,34.7022
284.2000,2.0603,34.7017
285.2000,2.0446,34.7008
286.2000,2.0424,34.7016
287.2000,2.0325,34.7010
288.2000,2.0117,34.7004
289.2000,2.0032,34.7015
290.2000,2.0047,34.7020
291.2000,1.9942,34.7015
292.2000,1.9657,34.6996
293.2000,1.9666,34.6987
294.2000,1.9761,34.6992
295.2000,1.9529,34.6994
296.2000,1.9281,34.6986
297.2000,1.9203,34.6977
298.2000,1.9024,34.6965
299.2000,1.8769,34.6966
300.2000,1.8688,34.6980
301.2000,1.8541,34.6968
302.2000,1.8341,34.6976
303.2000,1.8357,34.6961
304.2000,1.8457,34.6969
305.2000,1.8433,34.6964
306.2000,1.8281,34.6955
307.2000,1.8144,34.6951
308.2000,1.8224,34.6943
309.2000,1.8126,34.6946
310.2000,1.7927,34.6946
311.2000,1.7838,34.6940
312.2000,1.7707,34.6940
313.2000,1.7667,34.6945
314.2000,1.7640,34.6950
315.2000,1.7459,34.6946
316.2000,1.7350,34.6942
317.2000,1.7299,34.6936
318.2000,1.7158,34.6937
319.2000,1.7183,34.6931
320.2000,1.7135,34.6937
321.2000,1.7025,34.6929
322.2000,1.6894,34.6923
323.2000,1.6786,34.6923
324.2000,1.6696,34.6923
325.2000,1.6682,34.6919
326.2000,1.6536,34.6918
327.2000,1.6526,34.6917
328.2000,1.6420,34.6916
329.2000,1.6320,34.6917
330.2000,1.6365,34.6913
331.2000,1.6320,34.6910
332.2000,1.6332,34.6911
333.2000,1.6235,34.6906
334.2000,1.6197,34.6902
335.2000,1.6153,34.6901
336.2000,1.6070,34.6898
337.2000,1.5995,34.6893
338.2000,1.5928,34.6890
339.2000,1.5802,34.6891
340.2000,1.5723,34.6888
341.2000,1.5695,34.6887
342.2000,1.5683,34.6883
343.2000,1.5568,34.6880
344.2000,1.5546,34.6880
345.2000,1.5512,34.6875
346.2000,1.5486,34.6873
347.2000,1.5408,34.6871
348.2000,1.5426,34.6865
349.2000,1.5411,34.6860
350.2000,1.5370,34.6858
351.2000,1.5334,34.6856
352.2000,1.5302,34.6852
353.2000,1.5274,34.6850
354.2000,1.5232,34.6849
355.2000,1.5197,34.6847
356.2000,1.5186,34.6846
357.2000,1.5174,34.6844
358.2000,1.5181,34.6844
357.2000,1.5167,34.6844
356.2000,1.5189,34.6847
355.2000,1.5195,34.6848
354.2000,1.5176,34.6847
353.2000,1.5186,34.6850
352.2000,1.5180,34.6852
351.2000,1.5204,34.6854
350.2000,1.5239,34.6856
349.2000,1.5244,34.6861
348.2000,1.5298,34.6864
347.2000,1.5369,34.6865
346.2000,1.5424,34.6866
345.2000,1.5420,34.6868
344.2000,1.5416,34.6874
343.2000,1.5460,34.6879
342.2000,1.5477,34.6880
341.2000,1.5573,34.6884
340.2000,1.5574,34.6887
339.2000,1.5620,34.6887
338.2000,1.5622,34.6890
337.2000,1.5657,34.6894
336.2000,1.5671,34.6898
335.2000,1.5682,34.6897
334.2000,1.5714,34.6897
333.2000,1.5825,34.6904
332.2000,1.5950,34.6904
331.2000,1.6093,34.6902
330.2000,1.6209,34.6910
329.2000,1.6193,34.6909
328.2000,1.6280,34.6917
327.2000,1.6255,34.6918
326.2000,1.6358,34.6918
325.2000,1.6483,34.6922
324.2000,1.6576,34.6927
323.2000,1.6694,34.6929
322.2000,1.6734,34.6936
321.2000,1.6886,34.6945
320.2000,1.6881,34.6951
319.2000,1.6989,34.6957
318.2000,1.6981,34.6959
317.2000,1.7085,34.6959
316.2000,1.7142,34.6962
315.2000,1.7239,34.6968
314.2000,1.7237,34.6973
313.2000,1.7210,34.6979
312.2000,1.7145,34.6978
311.2000,1.7132,34.6979
310.2000,1.7330,34.6975
309.2000,1.7360,34.6973
308.2000,1.7359,34.6981
307.2000,1.7429,34.6981
306.2000,1.7510,34.6981
305.2000,1.7686,34.6987
304.2000,1.7812,34.6973
303.2000,1.8001,34.6968
302.2000,1.8046,34.6974
301.2000,1.8182,34.6971
300.2000,1.8247,34.6982
299.2000,1.8426,34.6971
298.2000,1.8310,34.6974
297.2000,1.8190,34.6970
296.2000,1.8292,34.6971
295.2000,1.8462,34.6989
294.2000,1.8748,34.6985
293.2000,1.8702,34.6984
292.2000,1.9040,34.6995
291.2000,1.9164,34.7004
290.2000,1.9170,34.7004
289.2000,1.9217,34.7013
288.2000,1.9118,34.7018
287.2000,1.9099,34.7037
286.2000,1.9302,34.7034
285.2000,1.9595,34.7024
284.2000,1.9647,34.7032
283.2000,1.9747,34.7018
282.2000,1.9927,34.7015
281.2000,2.0187,34.6998
280.2000,2.0426,34.7000
279.2000,2.0799,34.7004
278.2000,2.1112,34.7009
277.2000,2.1210,34.7012
276.2000,2.1475,34.7024
275.2000,2.1426,34.7021
274.2000,2.1739,34.6999
273.2000,2.1898,34.7002
272.2000,2.2194,34.6987
271.2000,2.2263,34.6978
270.2000,2.2364,34.6955
269.2000,2.2464,34.6954
268.2000,2.2468,34.6950
267.2000,2.2565,34.6957
266.2000,2.2898,34.6963
265.2000,2.3013,34.6974
264.2000,2.3065,34.6993
263.2000,2.3528,34.7007
262.2000,2.3889,34.6995
261.2000,2.3845,34.6992
260.2000,2.4043,34.6995
259.2000,2.4089,34.6997
258.2000,2.4482,34.6991
257.2000,2.4488,34.7017
256.2000,2.4355,34.7004
255.2000,2.4580,34.6996
254.2000,2.4629,34.6978
253.2000,2.4929,34.6980
252.2000,2.5244,34.6989
251.2000,2.5086,34.6977
250.2000,2.5042,34.6981
249.2000,2.5147,34.6974
248.2000,2.5548,34.6971
247.2000,2.5530,34.6967
246.2000,2.5604,34.6975
245.2000,2.5596,34.6976
244.2000,2.5563,34.6983
243.2000,2.5620,34.6991
242.2000,2.5831,34.6997
241.2000,2.6137,34.6994
240.2000,2.6255,34.6989
239.2000,2.6518,34.7016
238.2000,2.6711,34.7052
237.2000,2.6935,34.7081
236.2000,2.7160,34.7100
235.2000,2.7604,34.7099
234.2000,2.8006,34.7096
233.2000,2.8289,34.7105
232.2000,2.8700,34.7103
231.2000,2.8460,34.7119
230.2000,2.8992,34.7135
229.2000,2.8891,34.7106
228.2000,2.8712,34.7105
227.2000,2.8498,34.7076
226.2000,2.8702,34.7085
225.2000,2.8822,34.7053
224.2000,2.9204,34.7043
223.2000,2.8976,34.7014
222.2000,2.9404,34.6989
221.2000,3.0056,34.6992
220.2000,2.9932,34.6996
219.2000,3.0077,34.7000
218.2000,3.0496,34.7019
217.2000,3.0537,34.7059
216.2000,3.0901,34.7064
215.2000,3.1464,34.7088
214.2000,3.2109,34.7072
213.2000,3.1889,34.7071
212.2000,3.2275,34.7096
211.2000,3.2569,34.7117
210.2000,3.3068,34.7148
209.2000,3.3008,34.7126
208.2000,3.3175,34.7157
207.2000,3.3197,34.7151
206.2000,3.3374,34.7170
205.2000,3.3721,34.7200
204.2000,3.4036,34.7156
203.2000,3.4391,34.7162
202.2000,3.4225,34.7154
201.2000,3.4341,34.7139
200.2000,3.3900,34.7131
199.2000,3.3769,34.7113
198.2000,3.3674,34.7124
197.2000,3.3399,34.7153
196.2000,3.3963,34.7156
195.2000,3.3839,34.7124
194.2000,3.4238,34.7081
193.2000,3.4329,34.7084
192.2000,3.4859,34.7069
191.2000,3.5316,34.7026
190.2000,3.5264,34.7060
189.2000,3.4869,34.7080
188.2000,3.5116,34.7055
187.2000,3.4876,34.7096
186.2000,3.5003,34.7090
185.2000,3.5140,34.7102
184.2000,3.5402,34.7086
183.2000,3.5575,34.7078
182.2000,3.5580,34.7058
181.2000,3.5858,34.7025
180.2000,3.5438,34.7005
179.2000,3.4909,34.6994
178.2000,3.5429,34.7021
177.2000,3.5870,34.7057
176.2000,3.5767,34.7011
175.2000,3.5286,34.7025
174.2000,3.5450,34.7031
173.2000,3.5531,34.6991
172.2000,3.6176,34.6930
171.2000,3.6130,34.6899
170.2000,3.6405,34.6883
169.2000,3.6083,34.6824
168.2000,3.6161,34.6825
167.2000,3.6675,34.6845
166.2000,3.6746,34.6810
165.2000,3.7382,34.6798
164.2000,3.7714,34.6811
163.2000,3.7843,34.6806
162.2000,3.8361,34.6776
161.2000,3.8619,34.6745
160.2000,3.8768,34.6708
159.2000,3.8920,34.6679
158.2000,3.9783,34.6680
157.2000,3.9535,34.6651
156.2000,3.9295,34.6662
155.2000,3.9324,34.6704
154.2000,3.9766,34.6694
153.2000,4.0298,34.6701
152.2000,4.0356,34.6736
151.2000,4.0327,34.6702
150.2000,4.0606,34.6709
149.2000,4.0619,34.6717
148.2000,4.0822,34.6716
147.2000,4.1486,34.6694
146.2000,4.1391,34.6698
145.2000,4.2168,34.6671
144.2000,4.2856,34.6687
143.2000,4.3004,34.6730
142.2000,4.2935,34.6759
141.2000,4.3376,34.6695
140.2000,4.4422,34.6706
139.2000,4.5083,34.6668
138.2000,4.5638,34.6615
137.2000,4.5436,34.6617
136.2000,4.6305,34.6591
135.2000,4.6183,34.6605
134.2000,4.6805,34.6592
133.2000,4.7516,34.6520
132.2000,4.7328,34.6547
131.2000,4.7778,34.6522
130.2000,4.8137,34.6489
129.2000,4.8012,34.6457
128.2000,4.8584,34.6485
127.2000,4.8928,34.6479
126.2000,4.9341,34.6437
125.2000,4.9777,34.6400
124.2000,4.9957,34.6404
123.2000,4.9740,34.6422
122.2000,5.1163,34.6423
121.2000,5.1434,34.6444
120.2000,5.2399,34.6424
119.2000,5.3241,34.6395
118.2000,5.3353,34.6347
117.2000,5.3968,34.6373
116.2000,5.4922,34.6437
115.2000,5.5445,34.6440
114.2000,5.6207,34.6480
113.2000,5.6103,34.6527
112.2000,5.6706,34.6549
111.2000,5.7127,34.6515
110.2000,5.7082,34.6484
109.2000,5.8156,34.6472
108.2000,5.8518,34.6516
107.2000,5.9521,34.6539
106.2000,6.0449,34.6526
105.2000,6.0916,34.6577
104.2000,6.1885,34.6595
103.2000,6.2675,34.6637
102.2000,6.3483,34.6650
101.2000,6.4085,34.6655
100.2000,6.4480,34.6661
99.2000,6.4732,34.6643
98.2000,6.4539,34.6601
97.2000,6.5799,34.6545
96.2000,6.6842,34.6556
95.2000,6.7332,34.6523
94.2000,6.8938,34.6565
93.2000,6.9813,34.6585
92.2000,7.0841,34.6584
91.2000,7.1269,34.6560
90.2000,7.1386,34.6543
89.2000,7.1773,34.6566
88.2000,7.1990,34.6536
87.2000,7.2372,34.6484
86.2000,7.3378,34.6455
85.2000,7.3501,34.6448
84.2000,7.3968,34.6470
83.2000,7.4153,34.6459
82.2000,7.4930,34.6385
81.2000,7.5068,34.6349
80.2000,7.5050,34.6409
79.2000,7.5298,34.6381
78.2000,7.5724,34.6354
77.2000,7.6347,34.6300
76.2000,7.7116,34.6280
75.2000,7.9151,34.6352
74.2000,7.9791,34.6337
73.2000,8.1508,34.6360
72.2000,8.2374,34.6353
71.2000,8.2730,34.6342
70.2000,8.3082,34.6338
69.2000,8.4409,34.6349
68.2000,8.5695,34.6350
67.2000,8.7159,34.6295
66.2000,8.7847,34.6247
65.2000,8.9090,34.6306
64.2000,9.0707,34.6389
63.2000,9.1811,34.6404
62.2000,9.2128,34.6401
61.2000,9.2251,34.6479
60.2000,9.3298,34.6542
59.2000,9.3906,34.6589
58.2000,9.3697,34.6537
57.2000,9.4201,34.6628
56.2000,9.4529,34.6645
55.2000,9.5967,34.6705
54.2000,9.7222,34.6717
53.2000,10.0173,34.6877
52.2000,10.1329,34.6945
51.2000,10.3371,34.7069
50.2000,10.5350,34.7217
49.2000,10.7371,34.7308
48.2000,10.9843,34.7378
47.2000,11.1883,34.7418
46.2000,11.3871,34.7493
45.2000,11.7084,34.7646
44.2000,11.9076,34.7786
43.2000,12.1769,34.7853
42.2000,12.2664,34.7947
41.2000,12.4199,34.8137
40.2000,12.5152,34.8293
39.2000,12.7329,34.8421
38.2000,12.8770,34.8515
37.2000,13.1139,34.8711
36.2000,13.4312,34.8970
35.2000,13.7629,34.9236
34.2000,14.0850,34.9483
33.2000,14.3687,34.9740
32.2000,14.6729,35.0067
31.2000,14.9223,35.0204
30.2000,15.0860,35.0349
29.2000,15.2031,35.0461
28.2000,15.2425,35.0495
27.2000,15.3236,35.0496
26.2000,15.4697,35.0657
25.2000,15.4043,35.0729
24.2000,15.3473,35.0740
23.2000,15.4153,35.0761
22.2000,15.4646,35.0885
21.2000,15.4498,35.0850
20.2000,15.4575,35.0917
19.2000,15.4521,35.0915
18.2000,15.4972,35.1009
17.2000,15.7536,35.1063
16.2000,15.8824,35.1107
15.2000,16.1323,35.1217
14.2000,16.2661,35.1466
13.2000,16.4268,35.1538
12.2000,16.6478,35.1861
11.2000,17.0195,35.2247
10.2000,17.4811,35.2741
9.2000,18.0820,35.3155
8.2000,19.3505,35.3389
7.2000,20.8421,35.3197
6.2000,22.6458,35.2389
5.2000,24.5147,35.1365
4.2000,25.4357,35.0718
3.2000,26.6896,35.0010
2.2000,26.9873,34.9523
