{'axis': 'X', 'long_name': '', 'standard_name': 'longitude', 'units': 'degrees_east'}
-124.97103118896484
{'axis': 'Y', 'long_name': '', 'standard_name': 'latitude', 'units': 'degrees_north'}
-2.4971556663513184
start time: 2023-11-15T23:35:50.000000000
end time: 2023-11-16T02:16:10.000000000
'pressure [hPa]','temperature [degC]', 'salinity [g kg-1]'
409.2000,1.4429,34.7096
408.2000,1.4465,34.7087
407.2000,1.4535,34.7093
406.2000,1.4654,34.7094
405.2000,1.4823,34.7101
404.2000,1.4830,34.7103
403.2000,1.4783,34.7105
402.2000,1.4917,34.7100
401.2000,1.5053,34.7092
400.2000,1.5130,34.7090
399.2000,1.5151,34.7080
398.2000,1.5242,34.7088
397.2000,1.5167,34.7100
396.2000,1.5122,34.7091
395.2000,1.5154,34.7088
394.2000,1.5086,34.7078
393.2000,1.5179,34.7079
392.2000,1.5282,34.7070
391.2000,1.5292,34.7068
390.2000,1.5516,34.7075
389.2000,1.5533,34.7073
388.2000,1.5605,34.7079
387.2000,1.5681,34.7075
386.2000,1.5839,34.7070
385.2000,1.5858,34.7062
384.2000,1.5999,34.7065
383.2000,1.6169,34.7061
382.2000,1.6300,34.7065
381.2000,1.6559,34.7059
380.2000,1.6618,34.7067
379.2000,1.6676,34.7073
378.2000,1.6899,34.7071
377.2000,1.7121,34.7076
376.2000,1.7234,34.7067
375.2000,1.7409,34.7073
374.2000,1.7659,34.7065
373.2000,1.7779,34.7068
372.2000,1.7776,34.7079
371.2000,1.7765,34.7083
370.2000,1.8057,34.7091
369.2000,1.8158,34.7091
368.2000,1.8078,34.7090
367.2000,1.8218,34.7098
366.2000,1.8355,34.7091
365.2000,1.8612,34.7096
364.2000,1.8633,34.7092
363.2000,1.8570,34.7089
362.2000,1.8783,34.7095
361.2000,1.8909,34.7107
360.2000,1.8937,34.7103
359.2000,1.9125,34.7109
358.2000,1.8984,34.7096
357.2000,1.8885,34.7089
356.2000,1.9052,34.7077
355.2000,1.9272,34.7069
354.2000,1.9412,34.7086
353.2000,1.9297,34.7090
352.2000,1.9311,34.7096
351.2000,1.9646,34.7087
350.2000,1.9739,34.7104
349.2000,2.0058,34.7091
348.2000,2.0363,34.7082
347.2000,2.0624,34.7074
346.2000,2.0712,34.7068
345.2000,2.0958,34.7074
344.2000,2.1185,34.7093
343.2000,2.1395,34.7089
342.2000,2.1501,34.7089
341.2000,2.1685,34.7087
340.2000,2.1771,34.7092
339.2000,2.1698,34.7101
338.2000,2.1937,34.7095
337.2000,2.2007,34.7092
336.2000,2.1911,34.7104
335.2000,2.2114,34.7109
334.2000,2.2062,34.7103
333.2000,2.1976,34.7114
332.2000,2.2043,34.7119
331.2000,2.2265,34.7138
330.2000,2.2175,34.7140
329.2000,2.2321,34.7146
328.2000,2.2267,34.7146
327.2000,2.2389,34.7145
326.2000,2.2493,34.7147
325.2000,2.2439,34.7139
324.2000,2.2743,34.7139
323.2000,2.2917,34.7161
322.2000,2.2983,34.7178
321.2000,2.3026,34.7177
320.2000,2.3098,34.7169
319.2000,2.3167,34.7160
318.2000,2.3337,34.7162
317.2000,2.3493,34.7167
316.2000,2.3694,34.7156
315.2000,2.3751,34.7162
314.2000,2.3819,34.7152
313.2000,2.3882,34.7161
312.2000,2.3898,34.7143
311.2000,2.3901,34.7131
310.2000,2.4211,34.7159
309.2000,2.4283,34.7146
308.2000,2.4245,34.7153
307.2000,2.4351,34.7134
306.2000,2.4229,34.7110
305.2000,2.4345,34.7116
304.2000,2.4482,34.7119
303.2000,2.4276,34.7146
302.2000,2.4287,34.7121
301.2000,2.4465,34.7138
300.2000,2.4310,34.7130
299.2000,2.4448,34.7131
298.2000,2.4672,34.7107
297.2000,2.4856,34.7082
296.2000,2.4901,34.7090
295.2000,2.5093,34.7084
294.2000,2.5291,34.7078
293.2000,2.5631,34.7083
292.2000,2.5708,34.7102
291.2000,2.5878,34.7101
290.2000,2.5934,34.7109
289.2000,2.5996,34.7109
288.2000,2.6286,34.7108
287.2000,2.6114,34.7101
286.2000,2.6194,34.7082
285.2000,2.6224,34.7088
284.2000,2.6492,34.7094
283.2000,2.6716,34.7094
282.2000,2.7113,34.7109
281.2000,2.7022,34.7112
280.2000,2.7433,34.7120
279.2000,2.7634,34.7089
278.2000,2.7594,34.7114
277.2000,2.7582,34.7104
276.2000,2.7339,34.7112
275.2000,2.7336,34.7113
274.2000,2.7448,34.7139
273.2000,2.7390,34.7151
272.2000,2.7571,34.7145
271.2000,2.7474,34.7154
270.2000,2.7194,34.7157
269.2000,2.7114,34.7148
268.2000,2.7085,34.7146
267.2000,2.7488,34.7143
266.2000,2.7536,34.7135
265.2000,2.7550,34.7107
264.2000,2.8034,34.7106
263.2000,2.8025,34.7114
262.2000,2.8106,34.7126
261.2000,2.8279,34.7141
260.2000,2.8521,34.7133
259.2000,2.8525,34.7155
258.2000,2.8846,34.7147
257.2000,2.8821,34.7138
256.2000,2.9021,34.7152
255.2000,2.9201,34.7175
254.2000,2.9287,34.7159
253.2000,2.9351,34.7173
252.2000,2.9533,34.7168
251.2000,2.9441,34.7172
250.2000,2.9643,34.7152
249.2000,2.9390,34.7171
248.2000,2.9433,34.7156
247.2000,2.9349,34.7171
246.2000,2.9047,34.7182
245.2000,2.9115,34.7163
244.2000,2.9410,34.7177
243.2000,2.9646,34.7163
242.2000,2.9826,34.7192
241.2000,3.0059,34.7209
240.2000,2.9967,34.7222
239.2000,3.0408,34.7236
238.2000,3.0548,34.7210
237.2000,3.0857,34.7200
236.2000,3.1074,34.7198
235.2000,3.0802,34.7194
234.2000,3.0396,34.7221
233.2000,3.0593,34.7198
232.2000,3.0313,34.7200
231.2000,3.0193,34.7216
230.2000,3.0344,34.7213
229.2000,3.0481,34.7223
228.2000,3.1120,34.7243
227.2000,3.1041,34.7242
226.2000,3.0800,34.7249
225.2000,3.1082,34.7220
224.2000,3.1593,34.7237
223.2000,3.2135,34.7201
222.2000,3.2573,34.7200
221.2000,3.2633,34.7220
220.2000,3.2965,34.7206
219.2000,3.2940,34.7198
218.2000,3.3363,34.7156
217.2000,3.3639,34.7146
216.2000,3.3381,34.7138
215.2000,3.3887,34.7139
214.2000,3.3768,34.7148
213.2000,3.4306,34.7163
212.2000,3.4728,34.7190
211.2000,3.4637,34.7173
210.2000,3.5034,34.7144
209.2000,3.5625,34.7183
208.2000,3.5637,34.7143
207.2000,3.5843,34.7103
206.2000,3.6442,34.7129
205.2000,3.6365,34.7110
204.2000,3.6267,34.7118
203.2000,3.6433,34.7096
202.2000,3.6221,34.7072
201.2000,3.6541,34.7106
200.2000,3.6442,34.7093
199.2000,3.6688,34.7095
198.2000,3.7100,34.7076
197.2000,3.7086,34.7048
196.2000,3.7179,34.7051
195.2000,3.7427,34.7064
194.2000,3.7514,34.7102
193.2000,3.7485,34.7099
192.2000,3.8155,34.7093
191.2000,3.8454,34.7082
190.2000,3.8452,34.7075
189.2000,3.8910,34.7058
188.2000,3.8957,34.7046
187.2000,3.9560,34.7020
186.2000,4.0175,34.7006
185.2000,4.0490,34.6969
184.2000,4.0599,34.6993
183.2000,4.0819,34.7024
182.2000,4.1030,34.6996
181.2000,4.1254,34.6982
180.2000,4.1182,34.6952
179.2000,4.1676,34.6975
178.2000,4.1946,34.7013
177.2000,4.2192,34.6980
176.2000,4.2212,34.6982
175.2000,4.2131,34.6993
174.2000,4.1897,34.6995
173.2000,4.1832,34.7037
172.2000,4.1641,34.7014
171.2000,4.1516,34.7006
170.2000,4.1200,34.6990
169.2000,4.1495,34.6999
168.2000,4.2023,34.7017
167.2000,4.2006,34.6979
166.2000,4.2821,34.7001
165.2000,4.2402,34.6959
164.2000,4.2076,34.6906
163.2000,4.2951,34.6944
162.2000,4.2925,34.6938
161.2000,4.2579,34.6945
160.2000,4.2851,34.6896
159.2000,4.2878,34.6857
158.2000,4.2711,34.6867
157.2000,4.3158,34.6852
156.2000,4.3557,34.6822
155.2000,4.3434,34.6809
154.2000,4.4310,34.6799
153.2000,4.4190,34.6793
152.2000,4.4821,34.6765
151.2000,4.5064,34.6733
150.2000,4.5217,34.6748
149.2000,4.5497,34.6733
148.2000,4.5858,34.6726
147.2000,4.6332,34.6739
146.2000,4.6583,34.6706
145.2000,4.7390,34.6671
144.2000,4.7598,34.6678
143.2000,4.7325,34.6687
142.2000,4.7596,34.6665
141.2000,4.7257,34.6689
140.2000,4.7723,34.6719
139.2000,4.7591,34.6666
138.2000,4.7829,34.6677
137.2000,4.7924,34.6679
136.2000,4.8276,34.6682
135.2000,4.8340,34.6671
134.2000,4.8964,34.6627
133.2000,4.9088,34.6604
132.2000,4.9532,34.6629
131.2000,5.0163,34.6616
130.2000,5.0721,34.6569
129.2000,5.0870,34.6560
128.2000,5.1086,34.6589
127.2000,5.1055,34.6617
126.2000,5.1410,34.6580
125.2000,5.1718,34.6557
124.2000,5.2149,34.6547
123.2000,5.2850,34.6546
122.2000,5.3498,34.6542
121.2000,5.3739,34.6530
120.2000,5.4214,34.6502
119.2000,5.4955,34.6484
118.2000,5.5250,34.6478
117.2000,5.5670,34.6475
116.2000,5.6079,34.6443
115.2000,5.5692,34.6431
114.2000,5.6345,34.6432
113.2000,5.7512,34.6408
112.2000,5.7509,34.6394
111.2000,5.8457,34.6418
110.2000,5.8808,34.6417
109.2000,5.9125,34.6458
108.2000,5.9295,34.6437
107.2000,5.9777,34.6414
106.2000,5.9872,34.6410
105.2000,6.0591,34.6434
104.2000,6.1250,34.6418
103.2000,6.1726,34.6428
102.2000,6.2355,34.6424
101.2000,6.2513,34.6424
100.2000,6.3091,34.6445
99.2000,6.3014,34.6395
98.2000,6.3308,34.6399
97.2000,6.3309,34.6441
96.2000,6.4011,34.6443
95.2000,6.4690,34.6428
94.2000,6.5679,34.6383
93.2000,6.6950,34.6337
92.2000,6.7491,34.6344
91.2000,6.8669,34.6340
90.2000,6.8940,34.6285
89.2000,7.0152,34.6265
88.2000,7.1536,34.6264
87.2000,7.2626,34.6196
86.2000,7.2809,34.6205
85.2000,7.3973,34.6146
84.2000,7.4808,34.6164
83.2000,7.5617,34.6159
82.2000,7.6726,34.6181
81.2000,7.7304,34.6161
80.2000,7.7773,34.6112
79.2000,7.9272,34.6079
78.2000,8.0541,34.6068
77.2000,8.1818,34.6034
76.2000,8.2657,34.6012
75.2000,8.3313,34.6058
74.2000,8.3817,34.6082
73.2000,8.4786,34.6133
72.2000,8.5632,34.6204
71.2000,8.6470,34.6252
70.2000,8.7532,34.6327
69.2000,8.8565,34.6426
68.2000,8.9852,34.6504
67.2000,9.0797,34.6549
66.2000,9.1097,34.6608
65.2000,9.1084,34.6649
64.2000,9.1842,34.6670
63.2000,9.2090,34.6704
62.2000,9.3250,34.6691
61.2000,9.3676,34.6730
60.2000,9.4517,34.6698
59.2000,9.5710,34.6684
58.2000,9.6088,34.6716
57.2000,9.7030,34.6744
56.2000,9.6955,34.6768
