{'axis': 'X', 'long_name': '', 'standard_name': 'longitude', 'units': 'degrees_east'}
-114.99028778076172
{'axis': 'Y', 'long_name': '', 'standard_name': 'latitude', 'units': 'degrees_north'}
-2.50003719329834
start time: 2023-11-11T23:08:10.000000000
end time: 2023-11-12T01:34:10.000000000
'pressure [hPa]','temperature [degC]', 'salinity [g kg-1]'
247.2000,2.9824,34.7051
248.2000,2.9377,34.7085
249.2000,2.9614,34.7087
250.2000,2.9170,34.7092
251.2000,2.9214,34.7107
252.2000,2.8982,34.7118
253.2000,2.8601,34.7125
254.2000,2.8470,34.7124
255.2000,2.8483,34.7129
256.2000,2.8635,34.7141
257.2000,2.8697,34.7143
258.2000,2.8293,34.7163
259.2000,2.8139,34.7155
260.2000,2.7872,34.7151
261.2000,2.7705,34.7159
262.2000,2.7559,34.7149
263.2000,2.7805,34.7148
264.2000,2.7538,34.7152
265.2000,2.7565,34.7162
266.2000,2.7237,34.7162
267.2000,2.7296,34.7167
268.2000,2.7047,34.7136
269.2000,2.6903,34.7112
270.2000,2.7052,34.7109
271.2000,2.6645,34.7082
272.2000,2.6538,34.7061
273.2000,2.6515,34.7067
274.2000,2.6467,34.7059
275.2000,2.6256,34.7055
276.2000,2.6199,34.7046
277.2000,2.6153,34.7047
278.2000,2.6295,34.7037
279.2000,2.6210,34.7017
280.2000,2.5951,34.7029
281.2000,2.6162,34.7048
282.2000,2.5777,34.7047
283.2000,2.5621,34.7051
284.2000,2.5413,34.7078
285.2000,2.5295,34.7092
286.2000,2.5486,34.7075
287.2000,2.5293,34.7067
288.2000,2.5183,34.7085
289.2000,2.5075,34.7116
290.2000,2.5049,34.7119
291.2000,2.4988,34.7108
292.2000,2.4787,34.7115
293.2000,2.4811,34.7136
294.2000,2.4829,34.7114
295.2000,2.4842,34.7136
296.2000,2.4933,34.7116
297.2000,2.4499,34.7112
298.2000,2.4346,34.7117
299.2000,2.4321,34.7114
300.2000,2.3892,34.7109
301.2000,2.3674,34.7093
302.2000,2.3481,34.7091
303.2000,2.3430,34.7098
304.2000,2.3241,34.7106
305.2000,2.3156,34.7102
306.2000,2.2801,34.7096
307.2000,2.2836,34.7098
308.2000,2.2661,34.7076
309.2000,2.2667,34.7073
310.2000,2.2370,34.7048
311.2000,2.2157,34.7051
312.2000,2.1851,34.7052
313.2000,2.1753,34.7042
314.2000,2.1625,34.7024
315.2000,2.1412,34.7029
316.2000,2.1458,34.7012
317.2000,2.1163,34.7027
318.2000,2.0882,34.7031
319.2000,2.0686,34.7024
320.2000,2.0450,34.7032
321.2000,2.0365,34.7035
322.2000,2.0338,34.7038
323.2000,2.0203,34.7043
324.2000,1.9999,34.7026
325.2000,1.9947,34.7019
326.2000,1.9597,34.7016
327.2000,1.9499,34.7024
328.2000,1.9307,34.7022
329.2000,1.9201,34.7027
330.2000,1.8854,34.7011
331.2000,1.8824,34.7030
332.2000,1.8831,34.7027
333.2000,1.8939,34.7017
334.2000,1.8972,34.7028
335.2000,1.8762,34.7031
336.2000,1.8500,34.7041
337.2000,1.8333,34.7041
338.2000,1.8091,34.7037
339.2000,1.7846,34.7027
340.2000,1.7909,34.7035
341.2000,1.7833,34.7027
342.2000,1.7631,34.7037
343.2000,1.7661,34.7035
344.2000,1.7735,34.7034
345.2000,1.7665,34.7039
346.2000,1.7742,34.7043
347.2000,1.7629,34.7045
348.2000,1.7374,34.7032
349.2000,1.7448,34.7037
350.2000,1.7304,34.7046
351.2000,1.7171,34.7060
352.2000,1.7007,34.7058
353.2000,1.6966,34.7057
354.2000,1.6954,34.7059
355.2000,1.6937,34.7058
356.2000,1.6686,34.7055
357.2000,1.6621,34.7057
358.2000,1.6433,34.7071
359.2000,1.6139,34.7060
360.2000,1.6003,34.7059
361.2000,1.5973,34.7058
362.2000,1.5910,34.7058
363.2000,1.5915,34.7050
364.2000,1.5741,34.7053
365.2000,1.5558,34.7050
366.2000,1.5621,34.7049
367.2000,1.5519,34.7049
368.2000,1.5476,34.7039
369.2000,1.5483,34.7045
370.2000,1.5477,34.7043
371.2000,1.5321,34.7036
372.2000,1.5168,34.7027
373.2000,1.5150,34.7020
374.2000,1.4937,34.7025
375.2000,1.4860,34.7027
376.2000,1.4630,34.7024
377.2000,1.4526,34.7031
378.2000,1.4579,34.7032
379.2000,1.4612,34.7022
380.2000,1.4448,34.7022
381.2000,1.4373,34.7027
382.2000,1.4341,34.7020
383.2000,1.4258,34.7024
384.2000,1.4066,34.7023
385.2000,1.3943,34.7020
386.2000,1.3841,34.7018
387.2000,1.3693,34.7021
388.2000,1.3486,34.7021
389.2000,1.3377,34.7024
390.2000,1.3274,34.7016
391.2000,1.3209,34.7012
392.2000,1.3061,34.7015
393.2000,1.2991,34.7017
394.2000,1.2993,34.7018
395.2000,1.2948,34.7011
396.2000,1.2915,34.7008
397.2000,1.2819,34.7009
398.2000,1.2723,34.7006
399.2000,1.2679,34.6997
400.2000,1.2692,34.7002
401.2000,1.2683,34.7005
402.2000,1.2704,34.7001
403.2000,1.2684,34.6998
404.2000,1.2597,34.6994
405.2000,1.2551,34.6990
406.2000,1.2507,34.6987
407.2000,1.2424,34.6980
408.2000,1.2339,34.6977
409.2000,1.2256,34.6973
410.2000,1.2204,34.6968
411.2000,1.2191,34.6969
412.2000,1.2164,34.6965
413.2000,1.2075,34.6962
414.2000,1.2074,34.6958
415.2000,1.1982,34.6952
416.2000,1.1959,34.6951
417.2000,1.1921,34.6950
418.2000,1.1851,34.6952
419.2000,1.1850,34.6948
420.2000,1.1756,34.6949
421.2000,1.1678,34.6943
422.2000,1.1596,34.6939
423.2000,1.1531,34.6939
424.2000,1.1528,34.6937
425.2000,1.1470,34.6935
426.2000,1.1424,34.6933
427.2000,1.1413,34.6930
428.2000,1.1384,34.6928
429.2000,1.1347,34.6925
430.2000,1.1352,34.6922
431.2000,1.1377,34.6922
432.2000,1.1340,34.6919
433.2000,1.1311,34.6917
434.2000,1.1315,34.6916
435.2000,1.1286,34.6914
436.2000,1.1254,34.6914
437.2000,1.1239,34.6915
438.2000,1.1213,34.6915
439.2000,1.1235,34.6914
438.2000,1.1250,34.6912
437.2000,1.1230,34.6912
436.2000,1.1262,34.6913
435.2000,1.1269,34.6914
434.2000,1.1308,34.6914
433.2000,1.1334,34.6915
432.2000,1.1334,34.6916
431.2000,1.1407,34.6918
430.2000,1.1417,34.6922
429.2000,1.1401,34.6924
428.2000,1.1424,34.6928
427.2000,1.1448,34.6932
426.2000,1.1516,34.6936
425.2000,1.1516,34.6938
424.2000,1.1548,34.6938
423.2000,1.1554,34.6943
422.2000,1.1604,34.6945
421.2000,1.1673,34.6945
420.2000,1.1716,34.6946
419.2000,1.1766,34.6950
418.2000,1.1781,34.6951
417.2000,1.1808,34.6956
416.2000,1.1902,34.6960
415.2000,1.1974,34.6963
414.2000,1.1999,34.6965
413.2000,1.1997,34.6970
412.2000,1.2076,34.6974
411.2000,1.2163,34.6978
410.2000,1.2233,34.6979
409.2000,1.2258,34.6979
408.2000,1.2336,34.6982
407.2000,1.2341,34.6982
406.2000,1.2413,34.6983
405.2000,1.2511,34.6983
404.2000,1.2620,34.6981
403.2000,1.2615,34.6990
402.2000,1.2740,34.6989
401.2000,1.2851,34.6994
400.2000,1.2907,34.6995
399.2000,1.3028,34.6997
398.2000,1.3141,34.6998
397.2000,1.3279,34.7002
396.2000,1.3313,34.7006
395.2000,1.3381,34.7010
394.2000,1.3399,34.7010
393.2000,1.3463,34.7009
392.2000,1.3551,34.7012
391.2000,1.3533,34.7008
390.2000,1.3579,34.7008
389.2000,1.3598,34.7005
388.2000,1.3567,34.7012
387.2000,1.3661,34.7017
386.2000,1.3764,34.7017
385.2000,1.3783,34.7015
384.2000,1.3961,34.7022
383.2000,1.4026,34.7031
382.2000,1.4143,34.7021
381.2000,1.4214,34.7019
380.2000,1.4320,34.7018
379.2000,1.4393,34.7027
378.2000,1.4527,34.7036
377.2000,1.4531,34.7040
376.2000,1.4722,34.7044
375.2000,1.4811,34.7033
374.2000,1.4883,34.7034
373.2000,1.4920,34.7043
372.2000,1.4949,34.7045
371.2000,1.5044,34.7050
370.2000,1.5113,34.7045
369.2000,1.5141,34.7051
368.2000,1.5189,34.7058
367.2000,1.5356,34.7051
366.2000,1.5388,34.7048
365.2000,1.5367,34.7046
364.2000,1.5546,34.7041
363.2000,1.5565,34.7031
362.2000,1.5537,34.7031
361.2000,1.5513,34.7030
360.2000,1.5697,34.7039
359.2000,1.5642,34.7042
358.2000,1.5572,34.7038
357.2000,1.5785,34.7036
356.2000,1.5866,34.7021
355.2000,1.5796,34.7023
354.2000,1.5907,34.7033
353.2000,1.6064,34.7025
352.2000,1.6031,34.7010
351.2000,1.6146,34.7012
350.2000,1.6342,34.7007
349.2000,1.6291,34.7026
348.2000,1.6394,34.7018
347.2000,1.6494,34.7024
346.2000,1.6648,34.7023
345.2000,1.6883,34.7027
344.2000,1.7140,34.7031
343.2000,1.7237,34.7051
342.2000,1.7392,34.7047
341.2000,1.7336,34.7036
340.2000,1.7469,34.7042
339.2000,1.7728,34.7033
338.2000,1.7778,34.7020
337.2000,1.7944,34.7008
336.2000,1.7971,34.6992
335.2000,1.8059,34.7012
334.2000,1.8340,34.7014
333.2000,1.8208,34.7006
332.2000,1.8288,34.7019
331.2000,1.8294,34.7035
330.2000,1.8403,34.7047
329.2000,1.8642,34.7053
328.2000,1.8883,34.7044
327.2000,1.8978,34.7044
326.2000,1.9216,34.7039
325.2000,1.9486,34.7030
324.2000,1.9490,34.7033
323.2000,1.9502,34.7037
322.2000,1.9696,34.7028
321.2000,1.9603,34.7034
320.2000,1.9686,34.7044
319.2000,1.9912,34.7041
318.2000,2.0180,34.7056
317.2000,2.0096,34.7066
316.2000,2.0439,34.7088
315.2000,2.0795,34.7103
314.2000,2.0714,34.7094
313.2000,2.0923,34.7092
312.2000,2.1330,34.7092
311.2000,2.1447,34.7073
310.2000,2.1378,34.7068
309.2000,2.1446,34.7048
308.2000,2.1543,34.7052
307.2000,2.1516,34.7065
306.2000,2.1949,34.7079
305.2000,2.2327,34.7088
304.2000,2.2271,34.7108
303.2000,2.2267,34.7095
302.2000,2.2479,34.7085
301.2000,2.2519,34.7078
300.2000,2.2650,34.7078
299.2000,2.2886,34.7082
298.2000,2.3097,34.7085
297.2000,2.3336,34.7073
296.2000,2.3311,34.7067
295.2000,2.3440,34.7057
294.2000,2.3317,34.7061
293.2000,2.3466,34.7076
292.2000,2.3522,34.7073
291.2000,2.3494,34.7069
290.2000,2.3786,34.7088
289.2000,2.3964,34.7101
288.2000,2.4111,34.7104
287.2000,2.4445,34.7085
286.2000,2.4356,34.7062
285.2000,2.4279,34.7053
284.2000,2.4570,34.7040
283.2000,2.4722,34.7030
282.2000,2.4443,34.7035
281.2000,2.4757,34.7046
280.2000,2.5259,34.7043
279.2000,2.5217,34.7049
278.2000,2.5634,34.7045
277.2000,2.5825,34.7065
276.2000,2.5734,34.7062
275.2000,2.5920,34.7064
274.2000,2.6041,34.7052
273.2000,2.5896,34.7032
272.2000,2.6113,34.7006
271.2000,2.6234,34.6995
270.2000,2.6150,34.6994
269.2000,2.6157,34.6970
268.2000,2.6313,34.6948
267.2000,2.6439,34.6958
266.2000,2.6729,34.6967
265.2000,2.6779,34.6978
264.2000,2.6727,34.6976
263.2000,2.6767,34.6998
262.2000,2.6748,34.6991
261.2000,2.7184,34.7008
260.2000,2.7358,34.6996
259.2000,2.7144,34.7022
258.2000,2.7410,34.7043
257.2000,2.7306,34.7067
256.2000,2.7401,34.7045
255.2000,2.7257,34.7073
254.2000,2.7303,34.7061
253.2000,2.7350,34.7097
252.2000,2.7711,34.7096
251.2000,2.8167,34.7105
250.2000,2.8118,34.7099
249.2000,2.7968,34.7128
248.2000,2.8282,34.7152
247.2000,2.8367,34.7158
246.2000,2.8447,34.7169
245.2000,2.8548,34.7148
244.2000,2.8657,34.7165
243.2000,2.8950,34.7191
242.2000,2.8849,34.7180
241.2000,2.8894,34.7180
240.2000,2.8724,34.7175
239.2000,2.9333,34.7165
238.2000,2.9416,34.7156
237.2000,2.9237,34.7127
236.2000,2.9227,34.7088
235.2000,2.9186,34.7089
234.2000,2.9417,34.7081
233.2000,2.9468,34.7079
232.2000,2.9224,34.7062
231.2000,2.9731,34.7059
230.2000,3.0075,34.7059
229.2000,2.9956,34.7082
228.2000,2.9930,34.7058
227.2000,3.0394,34.7033
226.2000,3.0389,34.7031
225.2000,3.0383,34.7007
224.2000,3.0814,34.7032
223.2000,3.0724,34.7037
222.2000,3.1063,34.6997
221.2000,3.1153,34.6997
220.2000,3.1225,34.6996
219.2000,3.1259,34.6978
218.2000,3.1032,34.6982
217.2000,3.1142,34.6988
216.2000,3.1212,34.6984
215.2000,3.1352,34.6997
214.2000,3.1766,34.6988
213.2000,3.2098,34.6949
212.2000,3.2762,34.6950
211.2000,3.3124,34.6926
210.2000,3.3321,34.6950
209.2000,3.3185,34.6955
208.2000,3.3200,34.6954
207.2000,3.3788,34.6955
206.2000,3.4431,34.6953
205.2000,3.4730,34.6947
204.2000,3.5080,34.6957
203.2000,3.5251,34.6949
202.2000,3.5560,34.6916
201.2000,3.5290,34.6925
200.2000,3.5122,34.6914
199.2000,3.5836,34.6908
198.2000,3.5641,34.6914
197.2000,3.5799,34.6914
196.2000,3.5879,34.6900
195.2000,3.5814,34.6885
194.2000,3.5961,34.6859
193.2000,3.6161,34.6860
192.2000,3.6102,34.6885
191.2000,3.6100,34.6888
190.2000,3.6431,34.6910
189.2000,3.7179,34.6863
188.2000,3.7485,34.6819
187.2000,3.7837,34.6825
186.2000,3.8359,34.6787
185.2000,3.9227,34.6772
184.2000,3.9563,34.6741
183.2000,4.0132,34.6734
182.2000,4.0713,34.6723
181.2000,4.0814,34.6698
180.2000,4.0968,34.6688
179.2000,4.1470,34.6695
178.2000,4.2154,34.6676
177.2000,4.2215,34.6642
176.2000,4.2724,34.6661
175.2000,4.3332,34.6656
174.2000,4.3862,34.6688
173.2000,4.4331,34.6713
172.2000,4.4127,34.6730
171.2000,4.4545,34.6681
170.2000,4.4592,34.6665
169.2000,4.4854,34.6636
168.2000,4.4791,34.6657
167.2000,4.5374,34.6683
166.2000,4.5384,34.6636
165.2000,4.5596,34.6675
164.2000,4.5520,34.6671
163.2000,4.5157,34.6688
162.2000,4.5291,34.6666
161.2000,4.5504,34.6657
160.2000,4.5557,34.6657
159.2000,4.5746,34.6633
158.2000,4.6085,34.6628
157.2000,4.6362,34.6630
156.2000,4.6143,34.6669
155.2000,4.6813,34.6630
154.2000,4.7350,34.6630
153.2000,4.7774,34.6571
152.2000,4.8110,34.6536
151.2000,4.8224,34.6491
150.2000,4.8639,34.6512
149.2000,4.9102,34.6541
148.2000,4.9146,34.6529
147.2000,4.9504,34.6495
146.2000,4.9447,34.6460
145.2000,4.9508,34.6444
144.2000,4.9808,34.6452
143.2000,4.9925,34.6481
142.2000,5.0180,34.6462
141.2000,4.9798,34.6450
140.2000,5.0128,34.6440
139.2000,5.0228,34.6473
138.2000,5.0300,34.6523
137.2000,5.1051,34.6469
136.2000,5.1457,34.6470
135.2000,5.1343,34.6451
134.2000,5.1383,34.6493
133.2000,5.1564,34.6461
132.2000,5.1473,34.6524
131.2000,5.1351,34.6546
130.2000,5.1598,34.6560
129.2000,5.2385,34.6578
128.2000,5.2698,34.6550
127.2000,5.3227,34.6590
126.2000,5.2887,34.6623
125.2000,5.3430,34.6676
124.2000,5.3158,34.6728
123.2000,5.4206,34.6689
122.2000,5.4937,34.6678
121.2000,5.5772,34.6694
120.2000,5.6744,34.6715
119.2000,5.6998,34.6724
118.2000,5.7092,34.6708
117.2000,5.7378,34.6683
116.2000,5.7408,34.6707
115.2000,5.7472,34.6678
114.2000,5.8090,34.6635
113.2000,5.8274,34.6562
112.2000,5.8412,34.6549
111.2000,5.8327,34.6498
110.2000,5.8570,34.6506
109.2000,5.9156,34.6493
108.2000,5.9817,34.6479
107.2000,6.0315,34.6472
106.2000,6.1213,34.6461
105.2000,6.1773,34.6471
104.2000,6.1960,34.6411
103.2000,6.2070,34.6350
102.2000,6.2045,34.6358
101.2000,6.2268,34.6354
100.2000,6.2516,34.6310
99.2000,6.2589,34.6297
98.2000,6.3397,34.6297
97.2000,6.3499,34.6286
96.2000,6.3576,34.6280
95.2000,6.4548,34.6248
94.2000,6.4563,34.6284
93.2000,6.4206,34.6308
92.2000,6.5377,34.6332
91.2000,6.6741,34.6326
90.2000,6.6978,34.6331
89.2000,6.7622,34.6284
88.2000,6.8666,34.6285
87.2000,6.9601,34.6297
86.2000,6.9491,34.6289
85.2000,6.9476,34.6282
84.2000,6.9772,34.6274
83.2000,7.0526,34.6278
82.2000,7.0828,34.6270
81.2000,7.1587,34.6229
80.2000,7.1803,34.6206
79.2000,7.1783,34.6202
78.2000,7.2429,34.6211
77.2000,7.2596,34.6239
76.2000,7.3448,34.6201
75.2000,7.4127,34.6244
74.2000,7.4892,34.6244
73.2000,7.6101,34.6281
72.2000,7.7756,34.6324
71.2000,7.9082,34.6314
70.2000,8.0009,34.6354
69.2000,8.1428,34.6415
68.2000,8.2221,34.6468
67.2000,8.3298,34.6502
66.2000,8.4192,34.6508
65.2000,8.5432,34.6539
64.2000,8.6583,34.6559
63.2000,8.7253,34.6602
62.2000,8.8393,34.6648
61.2000,8.9613,34.6706
60.2000,9.1197,34.6766
59.2000,9.2600,34.6807
58.2000,9.3462,34.6908
57.2000,9.5049,34.6911
56.2000,9.6239,34.6879
55.2000,9.6721,34.6956
54.2000,9.8156,34.6945
53.2000,9.9674,34.7041
52.2000,10.0255,34.7061
51.2000,10.1918,34.7032
50.2000,10.2999,34.7097
49.2000,10.3240,34.7112
48.2000,10.3871,34.7075
47.2000,10.4745,34.7051
46.2000,10.5412,34.7053
45.2000,10.6768,34.7063
44.2000,10.8823,34.7225
43.2000,11.2119,34.7397
42.2000,11.5220,34.7519
41.2000,11.7295,34.7718
40.2000,12.0056,34.7908
39.2000,12.2435,34.8122
38.2000,12.5336,34.8331
37.2000,12.7534,34.8422
36.2000,13.0650,34.8626
35.2000,13.3138,34.8813
34.2000,13.5308,34.8991
33.2000,13.7194,34.9159
32.2000,14.0408,34.9270
31.2000,14.3299,34.9416
30.2000,14.5598,34.9583
29.2000,14.7082,34.9715
28.2000,14.8812,34.9833
27.2000,15.0511,34.9957
26.2000,15.2071,35.0083
25.2000,15.3125,35.0178
24.2000,15.3773,35.0296
23.2000,15.5180,35.0324
22.2000,15.6428,35.0328
21.2000,15.7504,35.0433
20.2000,15.8211,35.0546
19.2000,15.9966,35.0675
18.2000,16.0676,35.0780
17.2000,16.1714,35.0882
16.2000,16.2583,35.0994
15.2000,16.4847,35.1079
14.2000,16.7686,35.1200
13.2000,17.0897,35.1366
12.2000,17.5825,35.1531
11.2000,17.9980,35.1708
10.2000,19.3384,35.2252
9.2000,21.0070,35.2869
8.2000,24.2168,35.4269
7.2000,26.8664,35.4460
6.2000,28.5631,35.3575
5.2000,29.2477,35.2501
4.2000,29.3089,35.2171
3.2000,29.3531,35.2150
2.2000,29.3381,35.2139
